accountsreceivableall,accountsreceivablecollections,accountsreceivableguest,accountsreceivableinsurance,accountsreceivablepatient,arcaptureratebybilling,arcaptureratebybillingdenominator,arcaptureratebybillingnumerator,arcaptureratebyorder,arcaptureratebyorderdenominator,arcaptureratebyordernumerator,contactlenscapturerate,contactlenscaptureratedenominator,contactlenscaptureratenumerator,contactlenssales,eyeglasscaptureratebybilling,eyeglasscaptureratebybillingdenominator,eyeglasscaptureratebybillingnumerator,eyeglasscaptureratebyorder,eyeglasscaptureratebyorderdenominator,eyeglasscaptureratebyordernumerator,medicalmanagementratio,medicalmanagementratiodenominator,medicalmanagementrationumerator,newpatientpercentage,newpatientpercentagedenominator,newpatientpercentagenumerator,patientage0to9,patientage100to109,patientage10to19,patientage110to119,patientage20to29,patientage30to39,patientage40to49,patientage50to59,patientage60to69,patientage70to79,patientage80to89,patientage90to99,patientgenderfemale,patientgendermale,patientgenderunknown,productionbooked,productionbookeddenominator,productionbookednumerator,productioncompleted,productioncompleteddenominator,productioncompletednumerator,ratio9921x,ratio9921xdenominator,ratio9921xnumerator,receiptsbyproviderall,receiptsbyprovidercollections,receiptsbyproviderguest,receiptsbyproviderinsurance,receiptsbyproviderpatient,salesbyproviderall,salesbyproviderguest,salesbyproviderinsurance,salesbyproviderpatient
1005194.26,0,119,928579.46,76495.8,0.828740157,508,421,0.815693431,548,447,0.596153846,156,93,29455.69,0.529220779,616,326,0.534090909,616,329,0.470254958,706,332,0.430215827,695,299,97,0,170,1,119,166,145,118,56,13,5,0,484,406,2,0.387667888,1638,635,0.269230769,1638,441,0,87,0,296516.61,0,0,82493.75,214022.86,45836.45,0,-77903.12,123739.57
990287.16,0,0,924832.35,65454.81,0.66439523,587,390,0.6608,625,413,0.647058824,272,176,46648.5,0.381868132,728,278,0.387362637,728,282,0.479166667,672,322,0.224215247,669,150,33,1,111,2,187,263,214,238,156,45,7,1,722,536,0,0.901055409,758,683,0.819261214,758,621,3.071428571,14,43,227782.53,0,0,74554.75,153227.78,271045.43,0,138314.36,132731.07
921894.24,0,0,919348.76,2545.48,0.605392157,408,247,0.600478469,418,251,0.695945946,148,103,35845,0.461358314,427,197,0.461358314,427,197,0.00407332,491,2,0.969639469,527,511,21,0,27,1,225,268,78,40,15,5,0,0,313,367,0,0.209677419,124,26,0.161290323,124,20,0,0,0,89430.57,0,0,0,89430.57,326513.12,0,301200,25313.12
935467.47,0,0,915129.63,20337.84,0.935672515,342,320,0.916897507,361,331,0.736196319,163,120,52190.23,0.373417722,474,177,0.373417722,474,177,0,526,0,0.985840708,565,557,34,0,101,0,40,119,181,113,67,12,4,0,380,291,0,0.843648208,614,518,0.778501629,614,478,0,0,0,186563.29,0,0,2137.16,184426.13,369154.9,0,285421.84,83733.06
935724.8,0,3009.45,911490.64,21224.71,0.921630094,319,294,0.90560472,339,307,0.534482759,58,31,11039.77,0.549356223,233,128,0.549356223,233,128,0.189189189,222,42,0.485943775,249,121,6,0,21,2,45,63,97,112,78,31,2,0,304,164,0,0.689265537,354,244,0.652542373,354,231,0,0,0,210248.87,0,8750.93,65,201432.94,395425.2,9724.88,284437.5,101262.82
919361.19,0,0,907178.51,12182.68,0.581395349,172,100,0.570621469,177,101,0.411290323,124,51,25196,0.278645833,384,107,0.278645833,384,107,0.496240602,399,198,0.175115207,434,76,6,0,32,0,38,27,80,124,143,82,18,1,338,213,1,0.71592775,609,436,0.679802956,609,414,0.538461538,26,14,100219.77,0,0,930.47,99289.3,188389.79,0,125513.76,62876.03
905915.7,2625.97,0,892073.68,11216.05,0.330578512,484,160,0.33197556,491,163,0.0859375,128,11,17512.59,0.524590164,732,384,0.524590164,732,384,0.413907285,906,375,0.320819113,879,282,88,0,216,0,140,112,141,151,153,96,46,15,677,481,0,0.764250528,1421,1086,0.657283603,1421,934,0,111,0,159105.63,0,0,60149.38,98956.25,279862.39,0,224760.46,54629.14
946214.26,0,0,888250.71,57963.55,0.675350701,499,337,0.667931689,527,352,0.642066421,271,174,48380,0.421128799,691,291,0.421128799,691,291,0.40589198,611,248,0.214837713,647,139,35,0,141,1,171,270,227,236,145,43,15,1,748,537,0,0.867567568,740,642,0.797297297,740,590,4.6,5,23,152757.08,0,0,38921.74,113835.34,492599.31,0,388199.98,104399.33
1022907.54,0,2193.82,887347.55,133366.17,0.135483871,310,42,0.134796238,319,43,0.763779528,127,97,15517.49,0.427787934,547,234,0.427787934,547,234,0.472819216,791,374,0.289630513,839,243,122,0,156,1,83,111,125,129,150,123,34,9,594,449,0,0.87295082,976,852,0.75307377,976,735,3.413793103,29,99,112109.02,0,370.93,53150.95,58587.14,203930.06,370.93,143654.34,59904.79
934987.78,0,0,884598.56,50389.22,0,3,0,0,220,0,0,73,0,66530,0,252,0,0,252,0,0,0,0,0.193548387,62,12,68,1,372,1,290,212,309,415,250,86,27,4,1191,844,0,0.868302454,1997,1734,0.032548823,1997,65,0,0,0,251767.76,0,0,532,251235.76,603772.42,0,10854,592918.42
903742.45,0,0,880253.56,23488.89,0,1,0,0,2,0,0,538,0,49649.5,0,76,0,0,76,0,0.292704626,2248,658,0.505684402,2199,1112,57,0,404,1,511,353,386,390,255,115,30,2,1359,1064,82,0,0,0,0,0,0,3.631578947,19,69,219105.68,0,0,12541.84,206563.84,385533.17,0,1747.63,383785.54
888350.8,0,0,879851.5,8499.3,0.758064516,496,376,0.751491054,503,378,0.651315789,304,198,72856.15,0.465408805,795,370,0.465408805,795,370,0.00660793,908,6,0.170680628,955,163,35,1,167,1,155,149,219,275,195,87,29,4,787,530,0,0.624856816,1746,1091,0.605956472,1746,1058,0.142857143,21,3,173340.19,0,0,6351.07,166989.12,420974.67,0,337493.54,83481.13
915710.63,0,209,877109.37,38392.26,0.078392622,1518,119,0.083950617,1620,136,0.514522822,241,124,18101.74,0.625927759,2021,1265,0.632855022,2021,1279,0.009278351,1940,18,0.579439252,2033,1178,225,0,802,0,445,264,278,342,197,98,24,1,1584,1079,13,0.527294541,1667,879,0.394121176,1667,657,0,3,0,133531.47,0,0,19847.23,113684.24,529320,0,443796.54,85523.46
1013230.37,0,0,872760.78,140469.59,0.130220418,3448,449,0.103786192,4490,466,0.553164557,1580,874,175842.76,0.332888592,5996,1996,0.403602402,5996,2420,0.568115942,6900,3920,0.224132684,6572,1473,339,1,1309,0,815,812,1161,1529,1842,1512,716,94,6005,4125,0,0.791522036,9507,7525,0.562322499,9507,5346,2.780590717,711,1977,1727649.66,0,0,729182.37,998467.29,1697316.56,0,1084522.41,612794.15
950191.51,15867.91,0,871633.91,62689.69,0.423560556,4533,1920,0.429685853,4743,2038,0.625698324,1432,896,285248.17,0.521965999,5941,3101,0.523985861,5941,3113,0.253168377,6628,1678,0.32264767,6738,2174,537,1,1518,0,888,1003,1212,1304,1110,719,259,54,4998,3605,2,0.353470437,4668,1650,0.238217652,4668,1112,0.231075697,251,58,1630126.18,257.24,0,609419.14,1020449.8,1734229.52,0,1243864.54,490665.88
887153.66,0,0,863202.47,23951.19,0,0,0,0,2,0,0.600938967,2556,1536,441308.1,0,7767,0,0,7767,0,0.196437469,8028,1577,0.507122854,8213,4165,119,0,1136,1,1947,1741,1742,1597,1113,413,85,13,5811,4002,94,0.141361257,382,54,0.128272251,382,49,0.052173913,115,6,846304.49,0,0,254372.6,591931.89,1449486.76,0,861308.89,588177.87
923555.98,0,0,859856.26,63699.72,0,0,0,0,1,0,0.388888889,108,42,29421.2,0,513,0,0,513,0,0.331926864,711,236,0.25729443,754,194,36,0,108,0,76,73,133,213,145,85,22,2,472,421,0,0.89806867,932,837,0.802575107,932,748,0.472727273,55,26,40453.4,0,0,0,40453.4,129192.3,0,82993,46199.3
932483.93,0,119,857149.37,75215.56,0.852125693,541,461,0.826388889,576,476,0.622093023,172,107,31433.4,0.47043364,761,358,0.477003942,761,363,0.358276644,882,316,0.471478463,859,405,125,0,177,1,179,211,160,104,43,14,5,1,555,465,1,0.497719498,1754,873,0.381413911,1754,669,0,88,0,292485.92,0,0,62602.54,229883.38,105419.52,0,-13419.57,118839.09
912347.22,2874.66,0,854464.81,55007.75,0.794232268,1283,1019,0.78429934,1363,1069,0.537327189,1085,583,188884.29,0.307319224,2268,697,0.307760141,2268,698,0.306694707,2853,875,0.225288159,2863,645,96,0,548,1,434,425,721,792,488,188,51,6,2107,1642,2,0.815249267,3751,3058,0.781391629,3751,2931,1.111702128,188,209,722852.57,0,0,151182.49,571670.08,1097004.12,0,771047.42,325956.7
915543.16,4675.73,0,850856.25,60011.18,0.750053225,4697,3523,0.760422258,5589,4250,0.700320513,2496,1748,562818.43,0.32112732,10077,3236,0.334226456,10077,3368,0.333650794,9450,3153,0.284850349,9756,2779,645,3,1969,1,1401,1560,2199,2430,2102,1335,400,73,8384,5724,11,0.82223246,15194,12493,0.737659602,15194,11208,1.71092437,595,1018,3368646.67,584.04,0,884889.9,2483172.73,3371399.25,0,1917412.08,1453597.21
910959.38,4869.81,0,846583.33,59506.24,0.779699822,3931,3065,0.788027269,4694,3699,0.702832244,2295,1613,478510.44,0.302690829,9105,2756,0.315650741,9105,2874,0.306110595,8608,2635,0.229859406,8962,2060,565,2,1799,0,1172,1405,2246,2465,2085,1166,401,63,7857,5509,4,0.836874164,13462,11266,0.742460259,13462,9995,2.226980728,467,1040,2912752.08,200.39,0,728833.93,2183717.76,3107960.4,0,1842813.29,1263099.18
909370.83,0,0,841090.5,68280.33,0.758454106,207,157,0.754716981,212,160,0.623287671,146,91,35885.24,0.357333333,375,134,0.357333333,375,134,0.114713217,401,46,0.482014388,417,201,17,0,72,0,63,84,96,92,58,18,8,1,294,215,0,0.647302905,723,468,0.626556017,723,453,0,7,0,90329.58,0,0,3723.75,86605.83,204759.66,0,164022.47,40737.19
1051299.96,74643.65,0,837102.11,139554.2,0.69443581,3217,2234,0.69256496,3887,2692,0.726395939,1970,1431,404705.76,0.413353917,5182,2142,0.420108066,5182,2177,0.362630414,6326,2294,0.243751928,6482,1580,581,0,1275,2,944,975,1043,1226,1348,944,378,79,5275,3522,1,0.65248299,9847,6425,0.610947497,9847,6016,0.131481481,540,71,2064791.52,405.96,0,630719.82,1433665.74,2167616.2,0,1252232.07,908199.49
930518.22,15783.59,0,836823.15,77911.48,0.424795322,4275,1816,0.434659091,4576,1989,0.603433476,1165,703,233955.48,0.528724807,5309,2807,0.529478244,5309,2811,0.267271228,6065,1621,0.335064935,6160,2064,450,0,1138,0,841,934,1227,1301,1151,647,189,39,4550,3364,6,0.301079914,4630,1394,0.223110151,4630,1033,0.181818182,264,48,1499539.41,0,0,550518.85,949020.56,1479866.12,0,1036296.04,443654.4
842708.73,0,0,834737.51,7971.22,0.300385109,779,234,0.262433862,945,248,0.01986755,151,3,28044,0.397478992,1190,473,0.478991597,1190,570,0.001564945,1278,2,0.377880184,1302,492,130,0,436,1,193,153,198,193,129,49,10,3,917,578,0,0.630319149,1504,948,0.533244681,1504,802,0,7,0,210339.62,0,0,0,210339.62,595605.08,0,494151.2,101453.88
875571.44,0,0,832406.72,43164.72,0.869565217,345,300,0.862359551,356,307,0.647940075,267,173,75046.9,0.270866142,635,172,0.275590551,635,175,0.081240768,677,55,0.306332842,679,208,13,0,64,1,115,159,210,185,137,51,11,3,489,461,0,0.641747573,1030,661,0.598058252,1030,616,0,37,0,264382.1,0,0,1376.54,263005.56,450701.16,0,291803.8,158897.36
837661.17,0,0,829034.2,8626.97,0.488439306,346,169,0.487106017,349,170,0.730434783,115,84,17807,0.570754717,424,242,0.570754717,424,242,0,377,0,0.4030837,454,183,26,0,88,0,100,84,96,109,45,19,5,2,354,220,0,0.367845659,1555,572,0.310610932,1555,483,0,0,0,63680.75,0,0,0,63680.75,187887.32,0,162750.3,25137.02
878454.79,80,0,826198.86,52175.93,0.894389439,303,271,0.873873874,333,291,0.568329718,461,262,85861.5,0.164646465,990,163,0.165656566,990,164,0.023172906,1122,26,0.163246269,1072,175,24,0,172,1,202,196,293,317,230,89,24,3,954,593,4,0.747804266,1594,1192,0.710790464,1594,1133,0.366336634,101,37,280855.47,0,5,48638.01,232212.46,382440.47,5,205199.4,177236.07
934728.99,0,0,825948.49,108780.5,0.093950749,3736,351,0.074642127,4890,365,0.515927978,1444,745,173005.35,0.327234865,6723,2200,0.425107839,6723,2858,0.558111702,7520,4197,0.179095883,6946,1244,355,5,1583,0,838,691,1031,1474,1842,1671,766,128,6238,4146,0,0.878294893,9712,8530,0.63014827,9712,6120,2.652777778,792,2101,1613019.83,0,0,658679.92,954339.91,1879153.6,0,1294185.86,584967.74
953652.24,0,0,823831.75,129820.49,0.188697951,3026,571,0.189792663,3135,595,0.5,232,116,36048.6,0.566005803,4136,2341,0.567940039,4136,2349,0.846112529,7447,6301,0.147648084,6888,1017,433,0,715,5,639,587,861,1431,1756,1176,436,63,4839,3258,5,0.619101587,9706,6009,0.519678549,9706,5044,0.210656753,2421,510,604128.46,0,0,435352.06,168776.4,702783.36,0,1279.09,701504.27
841163.88,0,0,823564.58,17599.3,0.65060241,664,432,0.640113798,703,450,0.222797927,579,129,57607.38,0.185656449,1729,321,0.19086177,1729,330,0.720267261,2245,1617,0.28635953,2214,634,83,0,237,0,226,314,360,474,585,283,91,25,1575,1106,0,0,2,0,0,2,0,0,297,0,340742.19,0,22.05,117379.69,223340.45,781505.89,22.05,496525.74,284958.1
850021.35,837.79,0,821516.33,27667.23,0.30318258,597,181,0.304,625,190,0.044585987,157,7,20803.49,0.56314433,776,437,0.56314433,776,437,0.40376569,956,386,0.262135922,927,243,55,0,245,0,175,120,142,182,147,124,55,13,774,485,0,0.814627082,1381,1125,0.709630702,1381,980,0,107,0,140317.22,24.68,0,31784.5,108508.04,392138.17,0,312966.9,79171.27
843258.91,0,10,821421.14,21827.77,0.795048143,727,578,0.787207872,813,640,0.643863179,497,320,110038.61,0.309431021,1283,397,0.310989867,1283,399,0.06362979,1383,88,0.302929427,1502,455,147,0,288,1,192,252,335,348,230,89,16,6,1077,828,0,0.79040404,396,313,0.757575758,396,300,0.048387097,62,3,401476.2,0,67,64108.91,337300.29,533460.21,67,401938.45,131454.76
844242.65,0,0,816924.2,27318.45,0.557377049,183,102,0.551351351,185,102,0.646017699,113,73,18436.34,0.379746835,316,120,0.379746835,316,120,0.764534884,344,263,0.280235988,339,95,5,0,40,0,32,54,53,93,122,49,4,1,279,174,0,0.678571429,28,19,0.642857143,28,18,0,139,0,113893.59,0,0,52467.89,61425.7,173827.87,0,140637.04,33190.83
831621.17,0,0,814799.6,16821.57,0.421875,128,54,0.407407407,135,55,0.483221477,149,72,22388.98,0.18579235,366,68,0.18579235,366,68,0.553133515,367,203,0.153477218,417,64,5,0,39,0,42,17,59,114,140,79,16,4,339,176,0,0.784761905,525,412,0.746666667,525,392,0.413793103,29,12,86270.47,0,0,1032.27,85238.2,155096.79,0,96969.86,58126.93
981717.5,0,0,812376.08,169341.42,0.363636364,11,4,0.19047619,21,4,0.045977011,87,4,860,0.037099494,593,22,0.037099494,593,22,0.178817056,727,130,0.602150538,744,448,93,0,186,0,76,62,76,117,90,55,25,3,470,313,0,1,20,20,0.8,20,16,0.333333333,12,4,1162,0,0,100,1062,123431.3,0,102126.8,21304.5
851053.56,15580.23,0,804734.41,30738.92,0.475823911,4157,1978,0.481129944,4425,2129,0.706563707,1295,915,283580.89,0.538591233,5338,2875,0.541775946,5338,2892,0.274070301,5889,1614,0.325779037,6001,1955,365,0,1217,0,913,948,1159,1202,1000,517,161,37,4387,3131,2,0.345500683,5123,1770,0.215108335,5123,1102,0.232876712,219,51,1490292.88,0,0,479081.29,1011211.59,1624598.89,0,1181713.03,439232.19
805998.26,0,0,804656.76,1341.5,0.28,200,56,0.308411215,214,66,0.666666667,60,40,18050,0.163855422,415,68,0.163855422,415,68,0.23556582,433,102,0.474537037,432,205,30,0,78,1,51,78,69,79,56,31,18,2,302,191,0,0.5,4,2,0.5,4,2,23,3,69,64148.89,0,0,0,64148.89,191702.45,0,153035.85,38666.6
931086.5,0,2193.82,802294.14,126598.54,0.110726644,289,32,0.107023411,299,32,0.815384615,130,106,14969,0.392265193,543,213,0.392265193,543,213,0.541666667,816,442,0.329824561,855,282,113,0,167,1,86,96,132,160,161,112,50,10,634,454,0,0.893390192,938,838,0.752665245,938,706,2.037037037,54,110,112483.08,0,1209,51434.09,59839.99,186294.57,1417,128107.3,56770.27
840218.6,0,525,796137.31,43556.29,0.879432624,141,124,0.874125874,143,125,0.642276423,123,79,36865.42,0.24375,320,78,0.246875,320,79,0.243967828,373,91,0.363218391,435,158,47,0,123,0,53,79,90,72,53,7,0,1,291,234,1,0,16,0,0,16,0,0,2,0,106707.15,0,115,19130.6,87461.55,190388.73,115,139045.24,51228.49
822139.55,0,0,781143.97,40995.58,0.542416452,389,211,0.534005038,397,212,0.847619048,105,89,26454.32,0.517520216,371,192,0.517520216,371,192,0.484848485,429,208,0.264516129,465,123,10,2,43,0,84,64,77,114,123,121,67,17,463,258,1,0.913690476,336,307,0.851190476,336,286,0,2,0,163234.77,0,0,47148.79,116085.98,-301121.84,0,-365205.47,64083.63
846815.17,16426.05,0,781115.99,49273.13,0.448387097,4030,1807,0.457575041,4231,1936,0.634108527,1290,818,258970.45,0.530340034,5323,2823,0.532406538,5323,2834,0.268719502,5943,1597,0.331753555,6119,2030,446,0,1202,0,868,907,1132,1225,1015,492,180,39,4348,3156,3,0.377833753,4764,1800,0.22691016,4764,1081,0.252380952,210,53,1513189.66,0,0,561265.65,951924.01,1509408.17,0,1051170.67,457391.68
829755.41,2720.25,331,779203.03,47501.13,0.843648208,307,259,0.817337461,323,264,0.650753769,398,259,118762,0.200210748,949,190,0.20231823,949,192,0.253641817,1167,296,0.218666667,1125,246,4,0,34,1,236,368,380,308,143,33,6,1,746,767,1,0.784489796,1225,961,0.715102041,1225,876,0.238095238,147,35,447698.88,75.5,387,154366.26,292870.12,225097.2,387,85492.11,138014.73
797790.79,0,0,776420.51,21370.28,0.635416667,192,122,0.632124352,193,122,0.688,125,86,24501.21,0.355555556,360,128,0.355555556,360,128,0.741626794,418,310,0.3046875,384,117,5,0,35,0,37,56,61,106,137,57,9,3,307,199,0,0.4,10,4,0.3,10,3,0.012048193,166,2,84293.21,0,0,16634.35,67658.86,205334.89,0,167425.71,37909.18
831804.56,15317.98,0,769931.3,46555.28,0.551,1000,551,0.528828829,1110,587,0.6121673,263,161,42774.98,0.293244246,1347,395,0.296213808,1347,399,0.518926689,2087,1083,0.122650376,2128,261,159,2,303,0,151,191,235,320,551,412,184,45,1504,1049,0,0.868393047,2819,2448,0.797445903,2819,2248,0.388059701,335,130,311297.26,0,0,19405.92,291891.34,864978.51,0,587360.33,277618.18
986856.81,78060.09,0,767295.74,141500.98,0.726412214,3275,2379,0.71596424,3915,2803,0.674242424,1848,1246,400971.45,0.422465414,4843,2046,0.431550692,4843,2090,0.375512211,6101,2291,0.258256807,6207,1603,500,1,939,1,955,992,1077,1284,1297,946,343,54,5042,3350,0,0.578804602,10691,6188,0.546908615,10691,5847,0.236220472,381,90,2096770.62,78.45,0,655087.61,1441604.56,2032352.52,0,1144855.32,884002.31
785117.74,2153.18,0,765668.08,17296.48,0.285016287,614,175,0.287301587,630,181,0.067484663,163,11,18309.08,0.524752475,808,424,0.525990099,808,425,0.382741117,985,377,0.274871795,975,268,86,0,281,0,158,122,138,191,158,112,51,13,792,518,0,0.802999318,1467,1178,0.706884799,1467,1037,0,94,0,230538.59,90.38,0,106184.84,124263.37,164794.46,0,99466.61,63922.08
789311.18,0,0,764472.06,24839.12,0.629032258,124,78,0.612403101,129,79,0.719512195,82,59,17603.32,0.316981132,265,84,0.316981132,265,84,0.773381295,278,215,0.207746479,284,59,2,0,25,0,28,41,56,84,98,53,10,1,239,159,0,0.52,25,13,0.44,25,11,0,128,0,94420.56,0,0,50853.24,43567.32,40147.83,0,15635.51,24512.32
772928.45,0,0,763611.13,9317.32,0.753779698,463,349,0.732653061,490,359,0.751269036,197,148,67518.53,0.461928934,591,273,0.465313029,591,275,0,645,0,0.322727273,660,213,47,0,144,1,121,154,177,174,98,24,3,0,505,441,1,0.344476744,2064,711,0.328488372,2064,678,0,0,0,274135.72,0,0,2575.77,271559.95,499306.13,0,403243.16,96062.97
805306.83,0,0,761147.36,44159.47,0.754521964,387,292,0.733830846,402,295,0.020134228,149,3,43866.75,0.36673774,469,172,0.36673774,469,172,0.351816444,523,184,0.380692168,549,209,32,0,84,1,72,76,115,164,157,73,31,8,496,317,0,0.766793409,789,605,0.733840304,789,579,0.090909091,11,1,210636.56,0,0,36092.33,174544.23,253916.05,0,154980.2,98935.85
811981.68,2503.29,331,760146.06,49001.33,0.88691796,451,400,0.839034205,497,417,0.606126915,457,277,116506,0.218487395,1071,234,0.218487395,1071,234,0.11409396,1341,153,0.199084668,1311,261,12,0,36,0,232,406,468,327,158,28,2,1,850,820,0,0.794385965,1425,1132,0.753684211,1425,1074,0.389830508,118,46,481909.98,216.96,329.5,117554.23,363809.29,464136.25,329.5,315629.96,148176.79
852874.99,0,0,759510.54,93364.45,0.226141079,2892,654,0.228387097,3100,708,0.591603053,262,155,37795,0.580083565,4308,2499,0.585190344,4308,2521,0.818775297,7659,6271,0.156365708,7022,1098,371,1,753,6,726,599,848,1436,1736,1171,467,71,4950,3230,6,0.575842116,9678,5573,0.461768961,9678,4469,0.249376559,2406,600,406058.84,0,0,241221.16,164837.68,896408.97,0,150869.09,745539.88
781806.75,0,0,753663.08,28143.67,0.542168675,166,90,0.526315789,171,90,0.690265487,113,78,19632.66,0.36627907,344,126,0.36627907,344,126,0.74744898,392,293,0.317808219,365,116,7,0,36,0,44,51,60,96,123,42,11,0,304,166,0,0.863636364,22,19,0.727272727,22,16,0,135,0,137704.82,0,0,85546.79,52158.03,125733.86,0,89510.99,36222.87
792509.52,0,0,749563.73,42945.79,0.730434783,460,336,0.719512195,492,354,0.73943662,142,105,30900.67,0.512104283,537,275,0.512104283,537,275,0.297045101,643,191,0.207772795,669,139,21,0,112,0,74,73,120,193,181,135,62,12,618,363,2,0.950151057,662,629,0.850453172,662,563,0,18,0,197880.87,0,0,64459.65,133421.22,277142.31,0,197745.77,79396.54
827564.84,30793.62,0,746565.69,50205.53,0.95682778,2131,2039,0.940205266,2241,2107,0.804081633,980,788,261276.72,0.319136691,3475,1109,0.31971223,3475,1111,0.596860719,5033,3004,0.140916464,4932,695,232,1,540,0,506,585,717,878,1292,1068,623,139,3874,2704,9,0.681448804,8614,5870,0.623868122,8614,5374,0.322727273,880,284,1543177.56,1669.31,0,388904.09,1152604.16,1821284.55,0,1182142.53,632867.28
948129.74,67864.97,0,745596.46,134668.31,0.685799602,3014,2067,0.684745763,3540,2424,0.728499157,1779,1296,358036.17,0.426448087,4575,1951,0.431038251,4575,1972,0.389615105,5508,2146,0.243885516,5765,1406,492,1,1048,3,856,982,1013,1246,1281,949,426,81,5031,3349,0,0.634095198,9538,6048,0.587544559,9538,5604,0.13368984,561,75,2070576.87,560.22,0,703404.92,1366611.73,1710727.65,0,854898.63,856065.34
762364.85,0,0,742078.6,20286.25,0.449612403,129,58,0.442748092,131,58,0.503937008,127,64,24336,0.217125382,327,71,0.217125382,327,71,0.534285714,350,187,0.150793651,378,57,2,0,32,0,34,21,64,110,134,75,27,2,318,183,1,0.674115456,537,362,0.651769088,537,350,0.464285714,28,13,78386.56,0,0,2675.27,75711.29,150227.69,0,95622.98,54604.71
755102.76,0,0,738606.65,16496.11,0.890070922,282,251,0.880136986,292,257,0.76,175,133,48829.26,0.373853211,436,163,0.373853211,436,163,0,483,0,0.992217899,514,510,31,0,97,0,52,96,149,98,60,19,9,1,365,247,0,0.754266212,586,442,0.709897611,586,416,0,0,0,162248.61,0,0,2875.28,159373.33,287127.82,0,202870.27,84257.55
835939.43,0,0,735229.52,100709.91,0.110527851,3429,379,0.091268917,4295,392,0.576506955,1294,746,153664.84,0.320622815,6294,2018,0.400540197,6294,2521,0.615178445,7089,4361,0.185720674,6709,1246,310,2,1130,0,732,666,929,1458,2069,2019,1016,158,6237,4252,0,0.892381698,8939,7977,0.643024947,8939,5748,3.656534954,658,2406,1674638.42,0,0,802619.53,872018.89,1569197.37,0,1055716.95,513480.42
795088.75,0,0,734082.52,61006.23,0.721590909,176,127,0.720670391,179,129,0.602836879,141,85,27200.55,0.304461942,381,116,0.307086614,381,117,0.090909091,385,35,0.550970874,412,227,20,0,82,0,64,62,105,85,57,24,10,0,322,187,0,0.646657572,733,474,0.607094134,733,445,0,7,0,83457.42,0,0,12400.42,71057,153741.95,0,113986.17,39755.78
857275.01,0,1985.82,732072.66,123216.53,0.141065831,319,45,0.139751553,322,45,0.782608696,138,108,16264.63,0.4390681,558,245,0.440860215,558,246,0.508710801,861,438,0.294444444,900,265,86,0,196,2,97,113,150,155,154,110,46,8,659,458,0,0.882968601,1051,928,0.768791627,1051,808,1.027777778,72,74,104205.93,0,789.45,45940.77,57475.71,189608.04,806.41,130083.26,58718.37
